epoch,conf_accuracy,conf_loss,loc_accuracy,loc_loss,loss,lr,val_conf_accuracy,val_conf_loss,val_loc_accuracy,val_loc_loss,val_loss
0,0.8949145078659058,9.55970287322998,0.06404709070920944,1.4999349117279053,17.380311965942383,1e-04,0.9914061427116394,12.359487533569336,0.06331846863031387,2.915009021759033,18.971189498901367
1,0.9913833141326904,4.863945960998535,0.09226257354021072,1.0124727487564087,8.525267601013184,1e-04,0.9914048910140991,6.634139060974121,0.10280901938676834,1.7931745052337646,10.390714645385742
2,0.9913694262504578,4.5266618728637695,0.12602148950099945,0.7859788537025452,6.970880508422852,1e-04,0.9913776516914368,5.553989887237549,0.13980750739574432,1.6253480911254883,8.623726844787598
3,0.9913820624351501,4.248543739318848,0.15382449328899384,0.6630575656890869,6.239786624908447,1e-04,0.9913827180862427,5.292068958282471,0.1504620760679245,1.4494191408157349,7.984788417816162
4,0.9914789795875549,3.9700183868408203,0.16646212339401245,0.5891744494438171,5.746441841125488,1e-04,0.9914122223854065,5.251854419708252,0.1461683064699173,1.491316795349121,7.890064716339111
5,0.9916655421257019,3.6676862239837646,0.1673516035079956,0.5233818292617798,5.306459426879883,1e-04,0.9914699196815491,4.96327543258667,0.14798009395599365,1.3912138938903809,7.448407173156738
6,0.9919238090515137,3.3902196884155273,0.16639162600040436,0.49035120010375977,4.954075813293457,1e-04,0.991603434085846,4.838352680206299,0.14665508270263672,1.3321224451065063,7.232313632965088
7,0.9922348856925964,3.1064107418060303,0.1635364145040512,0.46132686734199524,4.615708351135254,1e-04,0.991703450679779,4.768010139465332,0.15517637133598328,1.3812068700790405,7.191131114959717
8,0.992579996585846,2.843759298324585,0.16279684007167816,0.4399768114089966,4.313961982727051,1e-04,0.9917767643928528,4.4532880783081055,0.1560884416103363,1.2817734479904175,6.761895656585693
9,0.9929327368736267,2.5989606380462646,0.16112877428531647,0.41869813203811646,4.03583288192749,1e-04,0.9918047189712524,4.642618179321289,0.14896170794963837,1.4427077770233154,7.1021647453308105
10,0.9932625889778137,2.3875935077667236,0.15960575640201569,0.40267932415008545,3.79844069480896,1e-04,0.992056667804718,4.121768951416016,0.15690526366233826,1.2453950643539429,6.37614107131958
11,0.9936169981956482,2.1687936782836914,0.1593887209892273,0.37900879979133606,3.5476536750793457,1e-04,0.9920556545257568,4.574769973754883,0.15503980219364166,1.544417142868042,7.119636535644531
12,0.9938973784446716,2.008138418197632,0.1592262089252472,0.3660343885421753,3.365478277206421,1e-04,0.9921821355819702,3.9504053592681885,0.154718816280365,1.2292498350143433,6.172160625457764
13,0.9941977858543396,1.8452832698822021,0.15799568593502045,0.34837034344673157,3.177124261856079,1e-04,0.9923335909843445,3.5349252223968506,0.15012723207473755,1.1227680444717407,5.642549991607666
14,0.9944602251052856,1.7077771425247192,0.16008241474628448,0.33255690336227417,3.0154097080230713,1e-04,0.9925074577331543,3.4960427284240723,0.1557825654745102,1.1213198900222778,5.59409761428833
15,0.9947236180305481,1.5758979320526123,0.16067956387996674,0.3171084523200989,2.8602805137634277,1e-04,0.9925338625907898,3.4717142581939697,0.15587352216243744,1.1296836137771606,5.571826457977295
16,0.9949470162391663,1.4538929462432861,0.16370008885860443,0.30593541264533997,2.719637155532837,1e-04,0.9926704168319702,3.2581160068511963,0.16181179881095886,1.040593147277832,5.260678768157959
17,0.9951263666152954,1.3653112649917603,0.16587935388088226,0.29413852095603943,2.6116220951080322,1e-04,0.9927571415901184,3.1911652088165283,0.17380625009536743,1.0092535018920898,5.156156063079834
18,0.9952897429466248,1.2802860736846924,0.16882732510566711,0.28173360228538513,2.507089614868164,1e-04,0.9928402900695801,3.3805673122406006,0.17805266380310059,1.0974576473236084,5.426270008087158
19,0.9954813718795776,1.1916731595993042,0.16911225020885468,0.2715519368648529,2.4010884761810303,1e-04,0.9929773211479187,3.1536381244659424,0.1766878366470337,1.0290230512619019,5.123228073120117
20,0.9956497550010681,1.122275948524475,0.17029716074466705,0.2633434236049652,2.3160183429718018,1e-04,0.9930176138877869,3.0980560779571533,0.18624162673950195,1.0102094411849976,5.041943550109863
21,0.995779812335968,1.061707854270935,0.16992560029029846,0.25275522470474243,2.2375295162200928,1e-04,0.9929569363594055,3.4301576614379883,0.1905323714017868,1.1871274709701538,5.543564319610596
22,0.9959254264831543,1.0028278827667236,0.17277508974075317,0.2436852902173996,2.161245107650757,1e-04,0.9930511713027954,3.384228229522705,0.17581960558891296,1.1354557275772095,5.437328815460205
23,0.9960176348686218,0.9608538150787354,0.17054212093353271,0.23829345405101776,2.1053524017333984,1e-04,0.9931705594062805,3.244140863418579,0.18169614672660828,1.0568571090698242,5.210165500640869
24,0.9961205124855042,0.9196112751960754,0.17358233034610748,0.23118846118450165,2.0496785640716553,1e-04,0.9932514429092407,3.1474156379699707,0.17633232474327087,1.0819087028503418,5.13126802444458
25,0.9962218999862671,0.8879762291908264,0.17465849220752716,0.22724469006061554,2.0063304901123047,1e-04,0.9931831955909729,2.9849822521209717,0.17567548155784607,0.9980879426002502,4.87701940536499
26,0.9963247179985046,0.8522250056266785,0.17029628157615662,0.21880528330802917,1.954240322113037,1e-04,0.993427574634552,2.8977200984954834,0.18333232402801514,0.9309547543525696,4.715232849121094
27,0.9964161515235901,0.8199108839035034,0.17463116347789764,0.2133691906929016,1.9085098505020142,1e-04,0.9935734272003174,2.6988494396209717,0.1808369904756546,0.8803017735481262,4.45761775970459
28,0.9964943528175354,0.7910730838775635,0.1747715324163437,0.20809787511825562,1.8666789531707764,1e-04,0.993597149848938,2.7001495361328125,0.18110455572605133,0.8501590490341187,4.420539379119873
29,0.9965775609016418,0.7556437849998474,0.17598912119865417,0.20004889369010925,1.8156147003173828,1e-04,0.99357670545578,2.7014548778533936,0.18131695687770844,0.8583299517631531,4.422721862792969
30,0.9966585636138916,0.730684220790863,0.1760450154542923,0.19418959319591522,1.7764168977737427,1e-04,0.9935212731361389,2.815145969390869,0.18179214000701904,0.877418577671051,4.547126770019531
31,0.9967358112335205,0.713904857635498,0.1776857227087021,0.19116908311843872,1.7491806745529175,1e-04,0.9935515522956848,2.937872886657715,0.17695842683315277,0.9061548113822937,4.692060947418213
32,0.9967381358146667,0.704222559928894,0.1770753413438797,0.18897177278995514,1.7305046319961548,1e-04,0.9937729835510254,2.7079687118530273,0.18577072024345398,0.8494874238967896,4.398791790008545
33,0.9968292713165283,0.6769281029701233,0.17748767137527466,0.18417589366436005,1.6912167072296143,1e-04,0.9936596155166626,2.8536434173583984,0.16905845701694489,0.8553178906440735,4.541738986968994
34,0.996873140335083,0.6679743528366089,0.17904382944107056,0.18061710894107819,1.6717467308044434,1e-04,0.9936639070510864,2.7843589782714844,0.18309296667575836,0.833449125289917,4.444324016571045
35,0.996882438659668,0.6572178602218628,0.18023765087127686,0.1796700656414032,1.6542121171951294,1e-04,0.993725597858429,2.808285713195801,0.17303602397441864,0.8176546692848206,4.445895671844482
36,0.9969249367713928,0.6431097984313965,0.17947115004062653,0.17514477670192719,1.6292442083358765,1e-04,0.99382084608078,2.7798304557800293,0.1842295229434967,0.8465560674667358,4.441838264465332
37,0.9970249533653259,0.6150028109550476,0.18027567863464355,0.17136844992637634,1.5912292003631592,1e-04,0.9936457276344299,3.1161983013153076,0.17871780693531036,0.9440062046051025,4.867945671081543
38,0.9970571994781494,0.6038711667060852,0.1815723329782486,0.16852493584156036,1.5710816383361816,1e-04,0.9938992261886597,2.630056858062744,0.18111589550971985,0.8178268074989319,4.249935626983643
39,0.9971176385879517,0.5858803391456604,0.17947426438331604,0.16530568897724152,1.543986201286316,1e-04,0.9937805533409119,2.830360174179077,0.18254245817661285,0.8438937664031982,4.470600128173828
40,0.9971351623535156,0.5813459753990173,0.180945485830307,0.1629972606897354,1.5318150520324707,1e-04,0.9939596652984619,2.6741693019866943,0.1666538119316101,0.7817338109016418,4.2474236488342285
41,0.997166097164154,0.5719486474990845,0.18075966835021973,0.1596028208732605,1.5131760835647583,1e-04,0.9937898516654968,2.7217156887054443,0.16459183394908905,0.7966322302818298,4.303163528442383
42,0.9971944689750671,0.5603510141372681,0.18304108083248138,0.1598231941461563,1.4964536428451538,1e-04,0.9937271475791931,2.9204461574554443,0.18353590369224548,0.9062103033065796,4.607158660888672
43,0.997246503829956,0.5480307340621948,0.18312065303325653,0.15663966536521912,1.476203203201294,1e-04,0.9937793016433716,2.898890256881714,0.1823885142803192,0.8937889337539673,4.567727565765381
44,0.9972789883613586,0.5437808036804199,0.18051718175411224,0.15466921031475067,1.4648284912109375,1e-04,0.9937490820884705,2.95149827003479,0.18803250789642334,0.9110604524612427,4.6329264640808105
45,0.9973041415214539,0.5328007340431213,0.1812351942062378,0.15163235366344452,1.4463130235671997,1e-04,0.993776261806488,2.7984633445739746,0.18073570728302002,0.8861197829246521,4.450936317443848
46,0.997355043888092,0.5188958644866943,0.17923656105995178,0.15038612484931946,1.4269365072250366,1e-04,0.9938765168190002,2.60827898979187,0.18773822486400604,0.7852530479431152,4.154473781585693
47,0.9973713755607605,0.5134656429290771,0.1796700805425644,0.1485036313533783,1.4151206016540527,1e-04,0.9939246773719788,2.630234718322754,0.17562256753444672,0.7663496136665344,4.153328895568848
48,0.997400164604187,0.5011177659034729,0.18214961886405945,0.14611084759235382,1.3960856199264526,1e-04,0.9939677715301514,2.5331790447235107,0.18164801597595215,0.7516983151435852,4.037567615509033
49,0.9974308609962463,0.49532291293144226,0.18375462293624878,0.14455702900886536,1.3847087621688843,1e-04,0.9939863681793213,2.7923789024353027,0.17299596965312958,0.8020035624504089,4.34334659576416
50,0.9974422454833984,0.4966997504234314,0.1823168396949768,0.14249679446220398,1.380077838897705,1e-04,0.9939780831336975,2.7138445377349854,0.18628773093223572,0.8019492626190186,4.260798454284668
51,0.9974753260612488,0.4830503761768341,0.18422167003154755,0.14175492525100708,1.3618735074996948,1e-04,0.9938092827796936,3.048569917678833,0.18670722842216492,0.8870448470115662,4.676487445831299
52,0.9975221753120422,0.4708649218082428,0.18857580423355103,0.1396927684545517,1.3440282344818115,1e-04,0.9938374757766724,2.979267120361328,0.17323128879070282,0.8811435699462891,4.597486972808838
53,0.9975086450576782,0.47789669036865234,0.18392884731292725,0.13861210644245148,1.3469363451004028,1e-04,0.9935850501060486,3.223292589187622,0.17679087817668915,0.9911420345306396,4.948946475982666
54,0.9975247979164124,0.4705853760242462,0.18467473983764648,0.13726107776165009,1.3351457118988037,1e-04,0.9941748380661011,2.551892042160034,0.1708160787820816,0.7510931491851807,4.034639835357666
55,0.9975658655166626,0.4592835605144501,0.18320828676223755,0.1347428560256958,1.3178285360336304,1e-04,0.9941897392272949,2.3735153675079346,0.1703220009803772,0.6868991851806641,3.7879676818847656
56,0.9975903034210205,0.45349231362342834,0.18647776544094086,0.13382171094417572,1.3069055080413818,1e-04,0.9941713213920593,2.371539831161499,0.17258629202842712,0.7309369444847107,3.8258774280548096
57,0.9976086020469666,0.4513954222202301,0.18383504450321198,0.13277827203273773,1.3006492853164673,1e-04,0.9941388368606567,2.4377472400665283,0.17343662679195404,0.6999537944793701,3.8582561016082764
58,0.997643768787384,0.4434017837047577,0.1857803910970688,0.13164016604423523,1.2884081602096558,1e-04,0.9941982626914978,2.486274480819702,0.18527992069721222,0.7342573404312134,3.9381372928619385
59,0.9976879358291626,0.434440940618515,0.1859121024608612,0.129312664270401,1.2740713357925415,1e-04,0.9941375851631165,2.5284299850463867,0.20425422489643097,0.7110841870307922,3.9546048641204834
60,0.9977120161056519,0.42338457703590393,0.1843019723892212,0.12734638154506683,1.2580276727676392,1e-04,0.9942436218261719,2.3786332607269287,0.18512724339962006,0.6525744199752808,3.742851495742798
61,0.9977368116378784,0.41775715351104736,0.1855398565530777,0.12597022950649261,1.2482959032058716,1e-04,0.9941627383232117,2.5586559772491455,0.18136583268642426,0.7123205661773682,3.979740858078003
62,0.9977478981018066,0.41264891624450684,0.18475720286369324,0.1240185871720314,1.2384238243103027,1e-04,0.9941464066505432,2.6066081523895264,0.18227966129779816,0.7654985189437866,4.078254699707031
63,0.9977394342422485,0.4180790185928345,0.18435731530189514,0.12572352588176727,1.242799997329712,1e-04,0.9941315054893494,2.6100621223449707,0.1775517761707306,0.7237967848777771,4.036609172821045
64,0.9977171421051025,0.4215683341026306,0.18676143884658813,0.1267635077238083,1.2447865009307861,1e-04,0.9940012693405151,2.8409154415130615,0.18552027642726898,0.8417173624038696,4.383223056793213
65,0.9976730942726135,0.4392063617706299,0.18329975008964539,0.12904904782772064,1.2636163234710693,1e-04,0.9942826628684998,2.4268760681152344,0.17010506987571716,0.6615474224090576,3.7884318828582764
66,0.9977766275405884,0.4044279158115387,0.18299785256385803,0.1238926351070404,1.2206605672836304,1e-04,0.9941640496253967,2.6084465980529785,0.1774129569530487,0.7558135390281677,4.06033182144165
67,0.9978595972061157,0.3861421048641205,0.18464183807373047,0.11801160126924515,1.1937414407730103,1e-04,0.9943015575408936,2.578265428543091,0.18127413094043732,0.7144308686256409,3.986706018447876
68,0.997875988483429,0.3848499059677124,0.18286098539829254,0.11796795576810837,1.1894572973251343,1e-04,0.9943152070045471,2.437001943588257,0.16772159934043884,0.6600289344787598,3.7874364852905273
69,0.9978933930397034,0.3799631595611572,0.18316854536533356,0.11720021069049835,1.1808288097381592,1e-04,0.9944912791252136,2.4492809772491455,0.18269111216068268,0.6623263955116272,3.7994837760925293
70,0.9978901147842407,0.37927356362342834,0.18439881503582,0.11685242503881454,1.176743507385254,1e-04,0.994269609451294,2.5259151458740234,0.17911842465400696,0.7616564035415649,3.9731178283691406
