epoch,conf_accuracy,conf_loss,loc_accuracy,loc_loss,loss,lr,val_conf_accuracy,val_conf_loss,val_loc_accuracy,val_loc_loss,val_loss
0,0.9380107522010803,7.568640232086182,0.08407315611839294,1.3894729614257812,13.517809867858887,1e-04,0.9914061427116394,6.694030284881592,0.10273998230695724,1.5246412754058838,10.253517150878906
1,0.9913777112960815,4.716892719268799,0.12841205298900604,0.918457567691803,7.170220851898193,1e-04,0.991384744644165,5.11244535446167,0.15503476560115814,1.1737221479415894,7.53987455368042
2,0.9913739562034607,4.376007556915283,0.16696566343307495,0.716701328754425,6.225097179412842,1e-04,0.9913950562477112,5.136196613311768,0.17163215577602386,1.2336193323135376,7.418367385864258
3,0.9914413094520569,4.044433116912842,0.18114922940731049,0.5976330041885376,5.63655948638916,1e-04,0.9914219975471497,4.841904640197754,0.17337213456630707,1.184355616569519,6.984703540802002
4,0.9916329383850098,3.706392526626587,0.1859944760799408,0.5232837796211243,5.1616740226745605,1e-04,0.9914608001708984,4.476327419281006,0.1782645434141159,1.049815058708191,6.445717811584473
5,0.9919196963310242,3.375962734222412,0.18587300181388855,0.4769447147846222,4.75606107711792,1e-04,0.9915313720703125,4.4849629402160645,0.18456512689590454,1.1767247915267944,6.563108921051025
6,0.992331326007843,3.0260350704193115,0.18495018780231476,0.44384700059890747,4.359374523162842,1e-04,0.9915255904197693,4.403372287750244,0.18493877351284027,1.2193032503128052,6.517181873321533
7,0.99274080991745,2.708799123764038,0.18052390217781067,0.41998812556266785,4.013243198394775,1e-04,0.9917382001876831,3.928793430328369,0.18348123133182526,1.0016463994979858,5.822591304779053
8,0.9931469559669495,2.4331791400909424,0.18320095539093018,0.3958617150783539,3.711348295211792,1e-04,0.9916409850120544,3.996716022491455,0.1843852400779724,1.1164846420288086,6.003772735595703
9,0.9935503602027893,2.185692548751831,0.18442457914352417,0.3793787658214569,3.4450719356536865,1e-04,0.9918307065963745,3.8361921310424805,0.17518720030784607,1.0582900047302246,5.783439636230469
10,0.9939010143280029,1.9703867435455322,0.18340064585208893,0.35599857568740845,3.205098867416382,1e-04,0.9920052886009216,3.937201976776123,0.18230536580085754,1.1885366439819336,6.013701915740967
11,0.9942117929458618,1.786072850227356,0.18343029916286469,0.3397974371910095,3.0029289722442627,1e-04,0.9918964505195618,4.130571365356445,0.17294734716415405,1.206960916519165,6.22274112701416
12,0.9944862723350525,1.6384457349777222,0.1850820928812027,0.32119885087013245,2.83315110206604,1e-04,0.9923953413963318,3.285330295562744,0.16522172093391418,0.9318071007728577,5.098032474517822
13,0.9947637319564819,1.5022441148757935,0.18428345024585724,0.30668023228645325,2.67874813079834,1e-04,0.9925210475921631,3.4256112575531006,0.17179667949676514,0.9638763666152954,5.267625331878662
14,0.994983971118927,1.3977257013320923,0.18846729397773743,0.29457369446754456,2.5574686527252197,1e-04,0.9927684664726257,3.0677454471588135,0.17684227228164673,0.8810104131698608,4.820551872253418
15,0.995210587978363,1.2880771160125732,0.1882103681564331,0.2803567349910736,2.4283883571624756,1e-04,0.992699921131134,3.1508843898773193,0.16806600987911224,0.910927414894104,4.928953647613525
16,0.9954025745391846,1.195509672164917,0.18921789526939392,0.2681041657924652,2.3173131942749023,1e-04,0.9929644465446472,3.039609432220459,0.18911035358905792,0.8716395497322083,4.7716522216796875
17,0.9955772757530212,1.128260850906372,0.18890538811683655,0.2590722143650055,2.234816789627075,1e-04,0.9929727911949158,3.1368942260742188,0.18402191996574402,0.8980034589767456,4.889802932739258
18,0.9956977963447571,1.0728601217269897,0.1861003339290619,0.24814066290855408,2.1636970043182373,1e-04,0.993038535118103,2.9672725200653076,0.17727966606616974,0.8960725665092468,4.712113857269287
19,0.9958724975585938,1.0018311738967896,0.1917639970779419,0.23932558298110962,2.076861619949341,1e-04,0.9930415749549866,3.252901792526245,0.18350465595722198,0.9494073390960693,5.043659210205078
20,0.9959953427314758,0.9496006369590759,0.19000422954559326,0.2293623983860016,2.0073981285095215,1e-04,0.99313884973526,2.8562026023864746,0.1806689351797104,0.821895182132721,4.511834144592285
21,0.9961057305335999,0.9184542298316956,0.18915139138698578,0.2244596779346466,1.9640129804611206,1e-04,0.9931975603103638,2.9552900791168213,0.18327739834785461,0.8391003608703613,4.620996475219727
22,0.996191680431366,0.8793008923530579,0.18998926877975464,0.21736156940460205,1.9110119342803955,1e-04,0.9934058785438538,2.7752578258514404,0.18049734830856323,0.8395185470581055,4.433958053588867
23,0.996271014213562,0.8466585278511047,0.18705175817012787,0.2119912952184677,1.8661025762557983,1e-04,0.9934694170951843,2.709855079650879,0.1906883418560028,0.8146725296974182,4.337618350982666
24,0.9964044690132141,0.8132907152175903,0.18886607885360718,0.20361454784870148,1.818170189857483,1e-04,0.9935984015464783,2.6989970207214355,0.1876402050256729,0.7933071255683899,4.299525737762451
25,0.9964628219604492,0.7815029621124268,0.1883450299501419,0.19874359667301178,1.7749252319335938,1e-04,0.993581235408783,2.7056665420532227,0.18861904740333557,0.7819837927818298,4.287966728210449
26,0.9965615272521973,0.7506362199783325,0.19075113534927368,0.19329075515270233,1.731675624847412,1e-04,0.9936346411705017,2.7305030822753906,0.18716175854206085,0.7889587879180908,4.312695503234863
27,0.9966194033622742,0.7395253777503967,0.1930321753025055,0.18950623273849487,1.7104665040969849,1e-04,0.9935863018035889,2.63390851020813,0.1821398288011551,0.7485787272453308,4.168959617614746
28,0.9967103004455566,0.7076771259307861,0.19590400159358978,0.18570929765701294,1.6687793731689453,1e-04,0.9936875700950623,2.7317936420440674,0.17907659709453583,0.8273650407791138,4.340031623840332
29,0.9967532753944397,0.6917267441749573,0.19539564847946167,0.1835067868232727,1.6444534063339233,1e-04,0.9936399459838867,2.8064417839050293,0.18973495066165924,0.8392510414123535,4.421370506286621
30,0.9968128800392151,0.6716735363006592,0.19444535672664642,0.1788729727268219,1.614472508430481,1e-04,0.9935084581375122,2.900205135345459,0.19960519671440125,0.8262197375297546,4.496005535125732
31,0.9968831539154053,0.6562079191207886,0.19391870498657227,0.1755250096321106,1.5903841257095337,1e-04,0.9936789870262146,2.794857978820801,0.18610909581184387,0.8756734728813171,4.434716701507568
32,0.996940016746521,0.6402126550674438,0.19596900045871735,0.17163068056106567,1.5650849342346191,1e-04,0.9937651753425598,2.8603339195251465,0.18709801137447357,0.8339132070541382,4.452757358551025
33,0.9969708919525146,0.6263991594314575,0.1957276165485382,0.16914153099060059,1.5431113243103027,1e-04,0.9937536120414734,2.68066668510437,0.1981380730867386,0.8051130771636963,4.23929500579834
34,0.9970225691795349,0.6163507699966431,0.19550903141498566,0.16532163321971893,1.5257222652435303,1e-04,0.9937283992767334,2.7392396926879883,0.18872109055519104,0.7812699675559998,4.270483016967773
35,0.9971039295196533,0.5861774682998657,0.1922934502363205,0.16014322638511658,1.4853355884552002,1e-04,0.99406498670578,2.444042444229126,0.18831418454647064,0.7271803617477417,3.916111946105957
36,0.9971354007720947,0.5772702097892761,0.19428756833076477,0.1584227830171585,1.469802737236023,1e-04,0.9936444759368896,2.7962512969970703,0.1804111897945404,0.8298928737640381,4.365683555603027
37,0.9972025156021118,0.5629529356956482,0.19227124750614166,0.156911700963974,1.4490059614181519,1e-04,0.9940458536148071,2.4884090423583984,0.19104813039302826,0.717838704586029,3.940901041030884
38,0.9972108602523804,0.5590676069259644,0.19449639320373535,0.15598368644714355,1.439303994178772,1e-04,0.993891179561615,2.5347824096679688,0.1824515014886856,0.6956327557563782,3.9612457752227783
39,0.9972338676452637,0.5575835704803467,0.1928352564573288,0.1544727087020874,1.4325902462005615,1e-04,0.9938024878501892,2.6552393436431885,0.18491609394550323,0.715733528137207,4.096860408782959
40,0.9972812533378601,0.5366248488426208,0.19211845099925995,0.14952708780765533,1.4019132852554321,1e-04,0.9940705299377441,2.439096212387085,0.19670748710632324,0.6918482780456543,3.85306715965271
41,0.9973408579826355,0.5240272283554077,0.19207215309143066,0.1480872929096222,1.3840587139129639,1e-04,0.9939302206039429,2.580833673477173,0.2025129795074463,0.6962279081344604,3.994802713394165
42,0.9973461627960205,0.520038366317749,0.19177088141441345,0.14614850282669067,1.374416470527649,1e-04,0.9939392805099487,2.602811574935913,0.19225573539733887,0.7158163785934448,4.033189296722412
43,0.9973879456520081,0.5063641667366028,0.1953013390302658,0.14454711973667145,1.3557991981506348,1e-04,0.9943035840988159,2.4124958515167236,0.1964915543794632,0.6677067279815674,3.790523052215576
44,0.9974213242530823,0.4979148805141449,0.19347593188285828,0.14265592396259308,1.340760350227356,1e-04,0.9941559433937073,2.480648994445801,0.1908339560031891,0.6717448234558105,3.8593194484710693
45,0.9974573254585266,0.4945405423641205,0.19164612889289856,0.14182281494140625,1.333244800567627,1e-04,0.9940959811210632,2.4991447925567627,0.18077021837234497,0.6867343783378601,3.8888065814971924
46,0.9974588751792908,0.4982505440711975,0.18871815502643585,0.1411483734846115,1.3335051536560059,1e-04,0.9942622780799866,2.363229513168335,0.17494608461856842,0.6523802280426025,3.7164783477783203
47,0.9974992871284485,0.484016478061676,0.19109699130058289,0.13916520774364471,1.3142708539962769,1e-04,0.994124710559845,2.3624279499053955,0.17200100421905518,0.6491100192070007,3.708261251449585
48,0.9975408315658569,0.46850156784057617,0.1900705099105835,0.1362033635377884,1.2918187379837036,1e-04,0.9943758845329285,2.1753647327423096,0.18543033301830292,0.5957251787185669,3.4643125534057617
49,0.9975683093070984,0.4640691876411438,0.19273515045642853,0.1357002854347229,1.283715844154358,1e-04,0.994279146194458,2.438427686691284,0.1819455772638321,0.6675288081169128,3.796470880508423
50,0.9976254105567932,0.4508729577064514,0.19288380444049835,0.132029727101326,1.2636289596557617,1e-04,0.9943975806236267,2.234323740005493,0.19203174114227295,0.5921593308448792,3.513054370880127
